Date,usdt,usdp,usdc,tusd,gusd,frax,dai,busd,bit,eth,xrp,DGS3MO,NGN,Lira
2024-03-24,0.9999592905,0.9995743028,1.000578791,1.019422137,1.0005668,0.9975546149,0.9998552606,0.9991004712,69938.9453,3588.493402,0.6400376129,5.46,0.0007122507122507,0.0311
2024-03-25,1.001435218,1.000016592,0.9999675459,1.019891965,0.9972723784,0.9960100228,1.000575667,1.00128558,70082.05122,3591.548528,0.6328659195,5.45,0.0007066488591154,0.0309
2024-03-26,1.001539465,1.002739712,1.002630143,1.004428406,0.9987022872,1.00093873,0.9974907877,1.002212835,69435.7504,3505.218116,0.6123016662,5.46,0.0007066488591154,0.0309
2024-03-27,0.9994312343,0.9997076557,0.9990718249,1.000448987,0.9991523586,0.9968685106,0.9977414009,0.997870912,70710.19535,3560.261511,0.6240807291,5.46,0.0007674597083653,0.0308
2024-03-28,1.000176719,0.9997682653,0.9998857913,1.000696633,0.9993745492,0.9975556553,0.9990071474,1.001827037,69919.05546,3516.096058,0.6305848703,5.45,0.0007673929730798,0.0308666666666666
2024-03-29,1.000579515,0.9998212181,1.000260862,1.001142408,0.9989911818,0.9966393397,0.9989106653,1.005462923,69702.30875,3507.660656,0.6210104087,5.44,0.0007673262377943,0.0309333333333333
2024-03-30,1.000047817,0.9989226515,0.9998785323,1.00001259,1.0000162,0.9975619132,0.9988911653,1.008660031,71246.95144,3644.767599,0.6289626324,5.44,0.0007672595025089,0.031
2024-03-31,1.000221738,0.9998171168,0.9996058888,0.999393875,1.000489109,0.9958989606,0.9994273245,0.9994618999,69785.92504,3508.24772,0.6121526998,5.42,0.00078125,0.0312
2024-04-01,1.000566241,0.999353442,0.9993357133,0.9962498946,0.9969819653,0.9952046866,0.998988035,1.001353227,65440.41923,3274.901204,0.5852372065,5.42,0.0007407407407407,0.0313
2024-04-02,1.000073044,0.9996039164,0.9997542197,1.000230638,0.9989991143,0.9964262314,0.9998145868,0.9983889681,66123.93854,3316.682955,0.5753905055,5.41,0.0007407407407407,0.0313
2024-04-03,1.000510589,1.000863322,1.001005988,1.001093289,1.001546404,0.9979735579,0.9985452123,1.009851229,68542.17715,3332.089837,0.5934624402,5.43,0.0008035355564483,0.0312
2024-04-04,1.000411356,1.000200631,0.9988939921,1.001179956,0.9989958104,0.996420093,0.9989391677,1.004096825,67978.61023,3320.281589,0.5880582489,5.43,0.0008066930809926,0.0312
2024-04-05,0.9988353706,0.9982852956,0.9979720314,0.9993210363,0.9987501008,0.9944746192,1.000189299,1.004835778,69000.64992,3362.838908,0.5933991808,5.43,0.0008098506055369,0.0312
2024-04-06,0.9999779165,0.9990585635,0.9998282684,1.00038562,0.9988727367,0.9966491791,1.000820042,1.003515312,69401.97361,3453.436126,0.5946706032,5.43,0.0008130081300813,0.0312
2024-04-07,1.000036913,0.9988772739,0.999482103,0.9997787813,0.9984362773,0.9964513951,0.9986153325,1.001793287,71624.18486,3695.239391,0.6155434564,5.43,0.0008024587335596,0.0308
2024-04-08,0.9997380663,0.99952078,1.000834497,1.000036108,0.9988583167,0.9969328894,1.000117238,1.000583742,69158.64381,3503.6536,0.6136939378,5.45,0.0008130081300813,0.0309
2024-04-09,1.000053841,0.9990947839,0.9995698086,1.000212956,0.9986569267,0.9961587241,1.000128311,1.001470311,70527.88998,3539.763064,0.6173727497,5.45,0.0008024587335596,0.0309
2024-04-10,1.00018954,1.000337064,1.000958422,1.000915957,0.999565988,0.9975228727,0.9999127257,1.004088073,70106.66413,3508.578498,0.608853507,5.45,0.0008695652173913,0.0309
2024-04-11,1.000495228,1.010606995,1.001301538,1.000325071,0.9997170531,0.9986245417,1.00034695,0.9989979056,67252.10504,3245.500593,0.5484622507,5.45,0.0008695652173913,0.0308666666666666
2024-04-12,1.000199446,0.9997042109,0.9989590434,0.9992721556,0.9938850521,0.9967906819,1.0018424,0.9979829595,64404.82549,3022.005785,0.480867,5.45,0.0008695652173913,0.0308333333333333
2024-04-13,1.001265685,1.001817071,1.000375522,0.9998032275,0.999584929,0.9992417828,1.000047768,1.003007841,65752.66005,3157.683766,0.5051394506,5.45,0.0008695652173913,0.0308
2024-04-14,0.9998635661,1.000281934,1.000700557,0.998589211,0.9991165306,0.9991308286,0.9989224978,0.9998409442,63430.57146,3101.190736,0.4974557876,5.45,0.0008787346221441,0.0307
2024-04-15,0.9998184896,1.000117238,0.9997843112,0.9992263987,0.9989229885,0.9983339457,1.00022626,0.9968847676,63720.50159,3083.706015,0.4964339164,5.45,0.0008615416426152,0.0309
2024-04-16,0.9998769302,1.000945915,1.000044611,0.9988413679,1.000303643,0.9985261999,0.9994370834,0.9966025862,61328.89799,2982.615735,0.4947978579,5.46,0.0008714369123247,0.0307
2024-04-17,1.00021706,1.001329803,0.9998295543,1.000377229,1.000499548,0.9988057771,0.9997895974,1.00109204,63461.5927,3064.911592,0.5026301963,5.45,0.0009980039920159,0.0308
2024-04-18,1.000263274,1.00252559,1.000752988,1.002943549,0.9987462782,0.9989902161,1.002006167,1.001460735,63988.81847,3065.682562,0.5043368865,5.44,0.0009363387047043,0.0307666666666666
2024-04-19,1.000439659,1.003382877,0.9998126533,1.001304907,0.999955301,0.9986579673,0.9997742931,1.000087852,64894.41869,3152.191507,0.52864892,5.43,0.0008746734173928,0.0307333333333333
2024-04-20,0.9999542384,1.002408187,0.9997240622,0.9997779844,1.000304132,0.9978308734,0.9998060103,1.000657258,64936.42076,3147.137754,0.5242693711,5.42,0.0008130081300813,0.0307
2024-04-21,0.9999563464,1.001013166,0.9997237362,1.001565159,0.9967622118,0.9988567421,0.9996468021,0.9997072883,66841.66685,3199.76959,0.55608036,5.45,0.0008130081300813,0.0306
2024-04-22,1.000240897,1.003126971,1.000067716,1.002840651,0.992288459,0.9983795327,0.9999166684,1.001263262,66406.95244,3218.967269,0.5453395286,5.46,0.0007993285640062,0.0307
2024-04-23,0.9997184664,1.00350011,1.000576595,1.00049424,0.9997816138,0.9985766498,0.9996246355,1.002942372,64279.51813,3138.814357,0.5271463755,5.47,0.0007830669600557,0.0308
2024-04-24,0.9998213506,1.003059679,0.9999477833,0.9998844369,0.9990203629,0.9981292028,0.9998649597,0.9994122585,64486.18336,3157.619317,0.5254278109,5.46,0.0007521964135275,0.0307
2024-04-25,0.9996957337,1.005115023,0.9999688069,1.000206709,0.9995187837,0.9985841244,0.9995109924,1.001497379,63802.33005,3131.41922,0.525941526,5.46,0.0007474667357096,0.0307
2024-04-26,0.9996294508,1.002877972,1.000323678,1.000391607,0.9998225527,0.9987345017,0.9994737001,1.003408751,63517.24874,3259.252223,0.5185389193,5.45,0.0007427370578916,0.0307
2024-04-27,0.9998807866,1.001265561,1.000027208,0.9991628546,0.9999891424,0.9986702305,0.9992962237,0.9976335274,63030.43362,3259.503404,0.510010494,5.45,0.0007380073800738,0.0307
2024-04-28,0.9993436819,1.000052866,0.9994803709,0.9986293363,0.9987511324,0.9983951227,0.9988562713,1.000683476,63797.67964,3213.689,0.5148709147,5.46,0.0007199424046076,0.0309
2024-04-29,0.998693879,0.9995772833,1.000021647,0.9997388226,1.001080781,0.9990000944,1.000019647,0.9991563532,60749.47209,3018.549636,0.5001775403,5.46,0.0007199424046076,0.0308
2024-04-30,0.9987498795,0.999742563,0.9995970736,0.9983853938,0.9990797163,0.9962181939,0.9990233526,0.9996270947,58297.57408,2976.090208,0.5160164931,5.46,0.0007407956144899,0.0309
2024-05-01,0.999972455,1.001051523,0.9999880405,0.9992604613,0.9990555013,0.9986461454,0.9994931585,0.9998922273,59135.17336,2988.548649,0.5183776413,5.45,0.0007233273056057,0.0309
2024-05-02,0.9999507279,1.002818337,0.9995146275,0.9988011226,0.9986745696,0.9968965207,0.9989700767,0.9975682741,62839.34074,3102.151292,0.5315301341,5.45,0.0007230659879375,0.0309333333333333
2024-05-03,1.000141652,1.00137477,0.9996843703,1.000582915,0.9989132129,0.9983463977,0.9995846104,0.9979079427,63820.4519,3115.023322,0.5300105608,5.45,0.0007228046702693,0.0309666666666666
2024-05-04,0.9995723092,1.001882372,1.000104552,0.999885903,0.9984937229,0.9985383476,0.9997369151,1.001365868,64010.00865,3136.57511,0.5294979421,5.45,0.0007225433526011,0.031
2024-05-05,0.9998138378,1.000545155,0.9997641074,0.9993353421,0.9992981677,0.998333546,0.999054918,1.001908368,63172.4813,3064.5914,0.5404023688,5.45,0.0007225433526011,0.031
2024-05-06,1.00017197,1.000347916,0.9996620071,0.9985257568,0.9979153109,0.9975602197,0.9990538683,0.9970270334,62363.05719,3015.15977,0.5246883755,5.45,0.0007118451025056,0.031
2024-05-07,0.9998603042,1.001681063,1.000396401,1.000083256,1.000255153,0.9997961774,0.9998994912,1.000747631,61215.50401,2975.726966,0.5178240894,5.46,0.0007044585179601,0.031
2024-05-08,1.000258798,1.00044239,1.000965947,1.000650948,1.000224248,0.9996872065,0.9993202129,1.003294388,63148.59994,3038.344705,0.521111843,5.47,0.0006945409084595,0.0309
2024-05-09,0.999834139,1.000219969,0.9999613046,0.999721811,0.9989052526,0.9982271722,0.9995033845,1.00078883,60888.21675,2910.6845,0.5022257972,5.46,0.0006977855886196,0.0309333333333333
2024-05-10,0.999642587,1.000133732,0.9999009831,0.9987089984,0.9990839288,0.9976784333,0.9991939579,0.9978525061,60776.97208,2908.982785,0.5054656906,5.46,0.0007010302687798,0.0309666666666666
2024-05-11,0.9992802661,0.9999625317,1.000153174,0.999466924,0.998823228,0.9873553939,0.9988344559,1.00125938,61507.054,2931.310667,0.4996390154,5.45,0.00070427494894,0.031
2024-05-12,1.000069033,1.000957468,1.000133168,0.9993969597,0.999289555,0.9983918549,1.000225016,0.9958980726,62878.7833,2948.303455,0.5045344062,5.44,0.000667556742323,0.031
2024-05-13,0.9994961955,1.000559538,0.9999769502,0.9992437675,0.9971958516,0.9980265411,0.9991602386,1.005604605,61569.11301,2881.795992,0.4997026719,5.45,0.0006583278472679,0.0311
2024-05-14,0.9995957393,0.9992023539,0.9995972442,0.9994303473,0.9986562547,0.9980870374,0.9991229678,0.9999973579,66220.51831,3035.758955,0.5185941503,5.45,0.0006578947368421,0.031
2024-05-15,0.999918654,1.000049786,0.9997059265,1.000532412,0.9975579174,0.9979906461,0.9995560963,0.9995249507,65260.8798,2943.585128,0.5157962415,5.46,0.0006816632583503,0.0311
2024-05-16,1.001108174,1.001872062,1.000915468,1.001046507,1.001221079,0.9981229835,1.000457568,1.004016068,67053.12327,3095.996844,0.5242031832,5.46,0.0006723284573813,0.0310666666666666
2024-05-17,0.999661625,1.000072772,0.9992520821,1.000099196,0.9996081223,0.9971236009,1.000655303,0.9974950702,66912.61861,3120.549378,0.5208113212,5.45,0.0006629936564123,0.0310333333333333
2024-05-18,0.9999453832,1.001388419,0.9999697955,1.001209473,0.9996826631,0.9979836055,0.9993669309,0.9980804907,66252.7126,3071.324418,0.5096939962,5.45,0.0006536588554433,0.031
2024-05-19,1.000301516,1.001052143,1.000166605,1.002240893,0.9994346166,0.9984730155,1.000159818,1.000614709,71430.297,3656.39009,0.5372648118,5.45,0.0007067137809187,0.031
2024-05-20,0.9988873695,0.9998146444,0.9997352955,0.999038996,0.9987190237,0.9960018691,1.000008408,1.007605735,70189.83582,3792.48622,0.5370022098,5.45,0.0006944444444444,0.031
2024-05-21,0.9997776261,1.001796959,1.000244368,0.9998298776,0.9996789006,0.9995234735,1.000881418,1.002313785,69181.20086,3741.897741,0.5265438211,5.46,0.0006816632583503,0.031
2024-05-22,0.9998647123,1.001523126,1.0004499,0.9999629662,1.002250741,0.9992566419,1.000748881,1.003453621,67906.46534,3766.398091,0.5290688231,5.46,0.0006784260515603,0.031
2024-05-23,0.9995335616,1.00095753,0.9997866334,0.9983374697,0.998478436,0.997424159,0.9998317678,0.9998711885,68539.91647,3727.065982,0.5350915041,5.46,0.0006784260515603,0.0310333333333333
2024-05-24,0.9998771329,1.000754758,1.000047694,0.9998237125,0.9989649851,0.998317306,1.000150729,1.00168893,69268.44559,3750.077159,0.5414632771,5.46,0.0006784260515603,0.0310666666666666
2024-05-25,0.9997678096,1.000639725,1.000200545,0.9998833786,0.9988193586,0.9987956117,0.9999748789,0.9980881563,68508.83111,3825.277958,0.5282323955,5.46,0.0006784260515603,0.0311
2024-05-26,0.9992578795,1.000434547,1.000175974,0.9994644065,0.9969690808,0.998851508,0.9998029537,0.998577989,69367.23872,3893.392106,0.5339956569,5.46,0.0007686395080707,0.031
2024-05-27,0.9988491163,0.9995434786,0.9997798026,0.9977768314,1.000561433,0.9974596575,0.9991002441,1.006231776,68316.63588,3840.68886,0.5280899271,5.46,0.0007575757575757,0.031
2024-05-28,0.9989229073,0.9999268962,0.9999540243,0.9979768383,0.9995476288,0.9972918355,0.9995499917,0.9981725977,67577.26559,3765.302557,0.5230226029,5.46,0.00083605049745,0.031
2024-05-29,0.9995210338,1.000635175,1.000025295,0.9994494565,0.9994945725,0.9973736698,1.000224602,1.003519908,68372.49288,3748.639152,0.5189280098,5.46,0.0006738544474393,0.031
2024-05-30,0.9992101885,1.000634168,1.000072759,0.9993130087,1.000097942,0.9980470467,0.9999792521,1.00182829,67474.95484,3761.069246,0.5180167946,5.48,0.0006741575758457,0.0310333333333333
2024-05-31,0.9993768891,0.9999977925,1.00007521,0.9985757268,0.9994165138,0.9977645887,0.9999601575,0.9950603388,67704.32642,3813.452442,0.5180393786,5.5,0.0006744607042521,0.0310666666666666
2024-06-01,0.9993446238,0.9996896557,0.9996041623,0.9986184862,0.9984108616,0.9976371908,0.9991948699,1.001219852,67740.0169,3780.711985,0.5131175399,5.52,0.0006747638326585,0.0311
2024-06-02,0.9998835954,1.000286283,1.000167722,0.999139759,1.00035377,0.9977399836,1.00009448,0.9998699046,68808.29369,3766.63765,0.5200612532,5.52,0.0006666666666666,0.0307
2024-06-03,1.000156641,1.001899288,1.000233039,1.000056251,1.000259831,0.9979551512,1.000542649,0.997687462,70600.01117,3814.93203,0.5258777584,5.51,0.0006666666666666,0.031
2024-06-04,1.000755612,1.003500845,1.0003223,0.9998488682,1.000303768,0.997005087,1.000306394,1.002055787,71184.59943,3871.082091,0.5262661213,5.51,0.0006666666666666,0.031
2024-06-05,0.9995558016,1.000225294,0.9999327631,0.9989892654,0.9991329672,0.9977452455,1.000706084,1.00113492,70759.58819,3812.701857,0.5216726475,5.52,0.0006896551724137,0.0309
2024-06-06,0.9995937425,1.000257416,0.9999853411,0.9991443299,0.9995810543,0.9980175786,0.9999522926,0.9978520781,69325.36239,3679.376652,0.4988605379,5.52,0.0006805206668188,0.0309
2024-06-07,0.9999383224,1.000356506,1.000012052,0.9999671965,0.9992448697,0.9977720214,0.9995826613,0.9993466593,69315.10412,3683.02538,0.4931732646,5.52,0.0006713861612239,0.0309
2024-06-08,1.000065567,1.000448305,1.000073552,0.9993942674,0.9996178524,0.9976416287,0.9993741594,1.000507782,69654.16074,3705.899884,0.4985482969,5.52,0.0006622516556291,0.0309
2024-06-09,0.9997216337,1.000399287,1.000226824,0.9991067773,1.000555501,0.9979127927,0.9997916398,1.000836778,69493.17761,3666.827665,0.4967328311,5.52,0.000655737704918,0.0309
2024-06-10,0.9997068484,1.000390278,0.9998926789,0.9977897679,0.999871522,0.997331755,1.000939243,0.993941887,67329.15233,3498.555954,0.4802545558,5.51,0.000655737704918,0.0309
2024-06-11,0.9996372501,1.000419113,0.999927297,0.9983209909,0.9998829018,0.9978566657,1.000468558,0.9921751567,68224.51968,3559.447534,0.4914241629,5.51,0.000655737704918,0.0309
2024-06-12,0.9990786379,0.999323687,0.9991055709,0.997011479,1.00023869,0.9970898259,1.000063838,0.977816126,66700.31697,3465.316584,0.476517078,5.51,0.0006644518272425,0.0305
2024-06-13,0.9993666468,0.9998924916,0.9999046452,0.9975334251,0.9993816536,0.9976846199,1.000724038,0.992660557,66011.07874,3478.774835,0.4741099103,5.51,0.000667943812404,0.0305
2024-06-14,0.9993716108,0.9996981773,1.000008835,0.9968405581,1.000257429,0.9974026285,0.9993690262,0.9933677937,66190.48749,3565.123259,0.4906270007,5.52,0.0006714357975656,0.0305
2024-06-15,0.9992633871,1.000086102,0.999801907,0.9969208631,0.999837992,0.9970484906,0.9979239564,0.9817329553,66615.53782,3618.508653,0.4885851148,5.52,0.0006749277827272,0.0305
2024-06-16,0.9996302782,1.000763111,1.000288964,0.9974666331,1.000492322,0.9980388041,0.9988906764,0.9831623411,66460.38898,3510.358694,0.5044345045,5.5,0.0006688963210702,0.0307
2024-06-17,0.9999173022,1.000603286,1.000378864,0.9965882378,0.9998637996,0.9979778878,0.999291946,0.9997219683,65109.31481,3480.471338,0.4906901881,5.5,0.0006688963210702,0.0307
2024-06-18,0.9999378887,1.000499131,1.000240155,0.9959071217,1.000099487,0.9980069542,0.9992788633,0.9735356079,64907.07461,3555.96584,0.492996348,5.5,0.0006688963210702,0.0305
2024-06-19,0.9990504258,0.9996110058,0.9994757338,0.9974294797,0.9995019451,0.9967372963,0.9992560814,0.9460375377,64844.67442,3511.284828,0.488590958,5.49,0.0006600660066006,0.0304
2024-06-20,0.9995552221,1.000184445,1.000028945,0.9981149262,0.9995292081,0.9976793727,0.9993139101,0.9345481099,64071.62428,3516.88098,0.488644185,5.49,0.0006600660066006,0.0303666666666666
2024-06-21,0.9995055976,1.000270817,0.9999065907,0.9982555019,0.9998068596,0.9973839331,0.9988016251,0.9678178246,64239.90349,3494.798562,0.4862725921,5.5,0.0006600660066006,0.0303333333333333
2024-06-22,0.9989494997,1.000179747,0.9993831752,0.9975761254,0.9992366116,0.9951443409,0.9988005966,0.9403063016,63221.35738,3417.797137,0.478959493,5.5,0.0006600660066006,0.0303
2024-06-23,0.9998285678,1.000632054,1.000351106,0.9984866702,1.000033264,0.9974535812,0.9996344637,0.9997120625,60363.23498,3357.10064,0.4743096434,5.49,0.000655737704918,0.0303
2024-06-24,0.9999185844,1.000443258,1.000294809,0.9991700242,1.000024723,0.9973957553,1.000440191,1.000802376,61770.41387,3395.304687,0.4755267621,5.5,0.000655737704918,0.0304
2024-06-25,0.9991778997,0.9995465489,0.9997564041,0.9976639211,0.998684017,0.9961449069,0.9992204712,0.9994346383,60749.89619,3365.94467,0.4694182742,5.49,0.000655737704918,0.0304
2024-06-26,0.9987273289,1.000128687,0.9998441729,0.9973555745,0.999409429,0.996627066,1.000138856,0.9968435906,61562.64533,3442.910158,0.4745689975,5.48,0.000655737704918,0.0305
2024-06-27,0.9981307322,0.9999565604,0.9998633594,0.9972590673,0.9992261896,0.9967053679,0.9992709402,1.000307618,60317.09698,3374.60513,0.4707581191,5.48,0.000655737704918,0.0305333333333333
2024-06-28,0.9983660864,0.9997602045,0.9996667615,0.9971261293,0.999614649,0.9966562806,0.9991508645,0.99784496,60864.44316,3371.278228,0.4716715445,5.47,0.000655737704918,0.0305666666666666
2024-06-29,0.9985060906,1.000485738,1.000064702,0.9974851797,0.9996036252,0.9971200464,0.9996321561,0.9987641327,62734.39384,3435.318328,0.4754467509,5.47,0.000655737704918,0.0306
2024-06-30,0.9990317919,1.00279206,0.9998507188,0.9983273669,0.9993448361,0.9964107525,0.9993578369,0.9986101031,62819.82227,3438.009079,0.476417897,5.47,0.0006514657980456,0.0307
2024-07-01,0.9986670243,1.002602008,1.000051911,0.9973299078,1.000134935,0.9967092387,0.999931909,0.9981232139,62042.56504,3417.898426,0.4844080973,5.47,0.0006514657980456,0.0307
2024-07-02,0.9991387521,1.000677174,1.000191313,0.9978820982,1.000162308,0.9971384436,1.001251627,0.9990821923,60244.68076,3295.808464,0.4668312883,5.46,0.0006514657980456,0.0307
2024-07-03,0.9991557713,1.002962319,1.000155864,0.9992190862,1.00172829,0.9957881058,0.9999181389,0.978878114,57189.17412,3069.043401,0.433716365,5.46,0.0006514657980456,0.0306
2024-07-04,1.000363601,1.000897773,1.000218216,0.9987059577,0.9991066293,0.9978850008,0.9992017991,0.9851010212,56739.86285,2984.398102,0.425391421,5.46,0.0006514657980456,0.0306
2024-07-05,1.000527073,1.001228243,1.000223136,1.000032464,1.000436055,0.9980998241,0.999505559,1.00622332,58230.48415,3066.247438,0.448870658,5.46,0.0006514657980456,0.0306
2024-07-06,0.999858923,1.000374432,0.9992632457,0.9964593904,0.9989786007,0.9965372857,0.9996420088,0.9865338646,55880.37538,2928.601231,0.4191789179,5.46,0.0006514657980456,0.0306
2024-07-07,0.9997615658,1.000002878,0.9998164529,0.9981953046,0.9983834076,0.9973517617,0.9998739916,0.9984211677,56665.14073,3016.083354,0.4314648923,5.46,0.0006514657980456,0.0303
2024-07-08,0.9996032442,1.0003719,0.9997244322,0.9989113437,0.9992414073,0.9968949582,0.9990852849,0.9942931585,57988.30351,3064.092361,0.4357682636,5.46,0.00062893081761,0.0304
2024-07-09,0.9996552421,0.9996785601,0.9997602657,0.9983712314,0.9995036202,0.9970341861,0.9992181406,0.9960998714,57704.20228,3099.710186,0.4388832026,5.44,0.000625,0.0304
2024-07-10,1.000326725,1.000382973,1.000682524,0.9996088407,0.9998704543,0.9978808771,0.9995997753,0.9999867622,57388.19248,3102.09023,0.4493147618,5.43,0.000625,0.0303
2024-07-11,1.000096359,1.000366064,1.000127178,0.9991953894,1.000195954,0.9971438819,0.9997346647,1.006491376,57899.28896,3132.980839,0.4750036659,5.43,0.000625,0.0303
2024-07-12,0.9997684745,0.9995166652,0.9995459387,0.9964353801,1.000134607,0.994819219,0.9986614077,1.011285861,59152.71914,3173.504234,0.5268395194,5.43,0.000625,0.0303
2024-07-13,0.9999001981,0.9995612489,0.9996649425,0.9971341713,0.998650681,0.9966440339,0.9993454745,0.9964888984,60942.32774,3252.654185,0.523429203,5.43,0.000625,0.0303
2024-07-14,1.00094232,1.001553745,1.000522618,1.00091201,1.000933877,0.9982863936,1.000686924,1.032562505,64835.48973,3488.538758,0.5376616454,5.43,0.0006269592476489,0.0303
2024-07-15,1.000603199,0.9997047372,1.000066008,0.9994378981,0.9993546167,0.9968376495,0.9996384671,0.9989939991,65162.23625,3446.765889,0.5787634815,5.43,0.0006269592476489,0.0302
2024-07-16,0.9998418456,0.9997679411,0.9992066183,0.9979263036,0.9983440244,0.9960323115,0.9991346261,0.9777958108,64136.31384,3389.441287,0.6273851565,5.43,0.0006172839506172,0.0302
2024-07-17,0.9994782714,0.9998384729,0.9997807743,0.999124174,0.9989805733,0.9970335027,0.9989468336,0.9409999121,63959.56901,3428.552019,0.5692287515,5.43,0.0006153846153846,0.0302
2024-07-18,1.000446689,1.000878408,0.9998288086,1.000594505,0.9998835645,0.997053288,0.9994885676,0.9870288886,66689.54881,3505.222536,0.5741558233,5.43,0.0006153846153846,0.0302666666666666
2024-07-19,1.000364229,1.00034966,1.000019331,1.000292372,1.00010746,0.996754708,0.9999018943,0.9958948117,67206.06471,3522.801303,0.5950299339,5.43,0.0006153846153846,0.0303333333333333
2024-07-20,1.000670609,1.001585625,1.000792829,1.001580167,0.9992235008,0.9971430305,1.00004869,1.003068464,68088.13996,3533.11835,0.5980160389,5.43,0.0006153846153846,0.0304
2024-07-21,1.000464964,0.99999659,1.000048487,1.001317499,0.9992180001,0.9977511916,0.999452612,1.000680952,67607.7134,3443.073351,0.6074321976,5.41,0.0006153846153846,0.0304
2024-07-22,1.000152791,0.9998388112,0.9999775978,0.9994094984,0.9993702249,0.9965387101,0.9993884379,1.000757495,65942.41747,3482.983771,0.5981912826,5.4,0.0006172839506172,0.0304
2024-07-23,1.0000473,0.9997489147,1.000242501,1.000598582,1.000034618,0.9971410766,0.999548874,0.9783224342,65403.53513,3336.380253,0.6185453553,5.39,0.0006172839506172,0.0303
2024-07-24,0.9998243303,1.000375586,1.000311734,1.000200856,1.001345322,0.9972051061,0.9997666011,0.9994946213,65749.96362,3173.763398,0.5997679317,5.38,0.0006172839506172,0.0303
2024-07-25,1.000148108,1.000399634,1.00024007,1.000532047,1.00008707,0.997501206,1.000028522,0.9960571789,67920.29649,3278.186958,0.6038043973,5.39,0.0006172839506172,0.0302666666666666
2024-07-26,1.00002265,1.00011966,0.9998183124,0.9997738541,1.000204014,0.9960155503,0.9992174603,0.9936874063,68055.40839,3254.611673,0.5977718577,5.4,0.0006172839506172,0.0302333333333333
2024-07-27,1.000165278,1.000324469,1.000205697,1.00024356,1.001327318,0.9969291189,1.00074517,0.994455037,68242.24744,3272.850131,0.6021780817,5.41,0.0006172839506172,0.0302
2024-07-28,1.000052363,0.9984614174,0.9989702579,0.9997794133,1.000630238,0.9961762001,1.000524664,0.9968806941,66770.32092,3316.942189,0.6013541875,5.4,0.0006024096385542,0.0302
2024-07-29,0.9996921913,1.001119395,1.000006679,0.9998551276,1.001579956,0.9962946774,0.99902636,0.9806173056,66219.05102,3276.98178,0.6273317029,5.41,0.0006024096385542,0.0302
2024-07-30,0.9999272044,1.002648395,1.000212773,0.9997426096,0.9991372831,0.9966117908,1.000463965,0.9885390945,64679.77865,3233.076805,0.6241359484,5.37,0.0006024096385542,0.0302
2024-07-31,0.9992069326,1.000461898,1.000213132,0.99923757,1.001961123,0.9972617173,1.00000548,0.9933659947,65357.52961,3204.246524,0.5964948653,5.29,0.000632911392405,0.0301
2024-08-01,0.9986497455,1.000286624,0.9996822537,0.9974373421,1.000348199,0.9950950747,0.9995108115,0.9970470755,61407.29547,2983.300977,0.5608211563,5.31,0.000632911392405,0.0300333333333333
2024-08-02,0.999528942,1.001306202,1.000315081,0.9986874712,0.9993205352,0.9969164815,1.000089437,0.992131827,60738.74493,2906.715024,0.5561223751,5.33,0.000632911392405,0.0299666666666666
2024-08-03,0.9983319964,0.9994275287,0.9974063695,0.9966539518,0.9998278489,0.9958543339,0.9982259378,0.9955571953,58006.20659,2682.437393,0.523000237,5.35,0.000632911392405,0.0299
2024-08-04,0.9983384299,0.9994749391,0.9981750485,0.9957202078,1.001210807,0.9926906512,0.9971588235,0.9917013826,53956.26184,2415.631139,0.490257398,5.34,0.000632911392405,0.0297
2024-08-05,0.9997954811,1.001526547,0.9996300991,0.9990651809,0.9998205802,0.9966013307,0.999480551,1.000359056,55959.84107,2455.511377,0.5045865751,5.34,0.0006323310885579,0.0298
2024-08-06,0.9999781394,1.001405088,0.9999168928,0.9992940453,0.9997080254,0.9960228446,0.9994537526,0.9991161147,55099.95181,2341.590346,0.6047117741,5.34,0.0006250039062744,0.0298
2024-08-07,1.000934849,1.003126405,1.000704105,0.9992480616,0.9999200278,0.9954629107,0.9998185195,0.9996818113,61859.0316,2685.012751,0.6180253163,5.34,0.0006172839506172,0.0299
